i,ts,side,entry_px,fwd_close,adx_14,bb_width_rank,atr_rank,dist_from_mid,year,signed_ret,adx_bucket
135601,2025-04-06 07:15:00,LONG,83033.8,82742.5,24.54256584909004,0.115,0.046,-0.002731762974973317,2025,-0.0035082099096994585,LOW
135625,2025-04-06 13:15:00,LONG,82501.1,81576.5,30.359867203000565,0.28,0.224,-0.007657772792744501,2025,-0.011207123298962144,Q2
135655,2025-04-06 20:45:00,LONG,78843.7,78295.7,81.01589962934796,0.965,0.946,-0.0244766427932016,2025,-0.006950460214322768,HIGH
135679,2025-04-07 02:45:00,LONG,78405.9,74781.4,26.08841599150995,0.83,0.9,-0.01929185441832693,2025,-0.04622738850010012,LOW
135773,2025-04-08 02:15:00,SHORT,80420.0,79365.5,29.068925662250482,0.505,0.656,0.015002909203812092,2025,0.013112409848296444,Q2
135803,2025-04-08 09:45:00,LONG,78873.8,79856.0,50.638333547834044,0.19,0.506,-0.011350061983496971,2025,0.012452804353283308,HIGH
135827,2025-04-08 15:45:00,SHORT,78460.0,76830.0,40.0489986130378,0.65,0.744,-0.010089616791383227,2025,0.020774917155238336,Q3
135851,2025-04-08 21:45:00,LONG,77074.7,76038.0,23.83272716869249,0.025,0.636,-0.016091733925659303,2025,-0.013450587546886295,LOW
135875,2025-04-09 03:45:00,LONG,75040.0,77651.4,54.73412604208128,0.605,0.854,-0.020508750678751894,2025,0.03480010660980803,HIGH
135899,2025-04-09 09:45:00,SHORT,77429.6,77648.8,48.4604834253397,0.28,0.47,0.015569390058438534,2025,-0.002830958703131581,Q3
135946,2025-04-09 21:30:00,SHORT,82910.1,82333.5,75.3484811640393,0.925,0.578,0.040990440125858014,2025,0.006954520619321479,HIGH
135971,2025-04-10 03:45:00,LONG,81731.8,81561.6,59.801899766539734,0.22,0.34,0.01831887019305648,2025,-0.002082420795822398,HIGH
136056,2025-04-11 01:00:00,LONG,79376.7,80599.9,28.48658725672403,0.12,0.238,-0.009808147030517215,2025,0.015410063658479089,Q2
136110,2025-04-11 14:30:00,LONG,81983.5,83840.2,24.551135260828467,0.425,0.566,0.002893685941799699,2025,0.022647239993413275,LOW
136181,2025-04-12 08:15:00,SHORT,83543.5,83716.8,51.486109633749834,0.465,0.056,0.00018556651661718227,2025,-0.002074368442787325,HIGH
136211,2025-04-12 15:45:00,SHORT,84974.1,84891.8,49.245013237890355,0.8,0.568,0.010320297814308354,2025,0.0009685304110311602,Q3
136254,2025-04-13 02:30:00,LONG,84995.0,84706.2,22.189936607006302,0.4,0.408,-0.002363949650454646,2025,-0.003397846932172515,LOW
136278,2025-04-13 08:30:00,LONG,84522.2,84333.8,39.69933862050807,0.465,0.05,-0.007667133351531142,2025,-0.002229000191665553,Q3
136314,2025-04-13 17:30:00,SHORT,84796.6,83244.6,37.07811759700082,0.745,0.38,0.006782997507874921,2025,0.01830262062394011,Q3
136338,2025-04-13 23:30:00,LONG,83428.6,84634.5,53.52809048908407,0.895,0.714,-0.006751536090537864,2025,0.01445427587182326,HIGH
136362,2025-04-14 05:30:00,SHORT,84336.4,84332.0,31.368747393999833,0.49,0.568,0.0008693005186727532,2025,5.2172015879195455e-05,Q2
136386,2025-04-14 11:30:00,LONG,84785.4,84205.7,13.173431736411912,0.23,0.258,0.004314677068483431,2025,-0.006837262075781882,LOW
136410,2025-04-14 17:30:00,LONG,84565.1,84568.6,19.802357498056534,0.785,0.846,-0.001733521657806145,2025,4.138823226129928e-05,LOW
136434,2025-04-14 23:30:00,LONG,84419.9,85263.2,24.716979250669503,0.23,0.138,-0.0034475655441765056,2025,0.009989350852109549,LOW
136458,2025-04-15 05:30:00,LONG,85760.3,85713.5,39.642235232966485,0.49,0.282,0.008900789024477827,2025,-0.0005457070462673628,Q3
136517,2025-04-15 20:15:00,LONG,83983.4,83464.8,65.7841160907201,0.695,0.26,-0.013738751169948889,2025,-0.006175029827322915,HIGH
136541,2025-04-16 02:15:00,LONG,83810.8,83439.9,44.33354512047582,0.6,0.404,-0.008193772543524911,2025,-0.004425443976194103,Q3
136659,2025-04-17 07:45:00,SHORT,84629.0,84531.8,40.12195797633996,0.76,0.178,0.002618829150571752,2025,0.0011485424618038389,Q3
136754,2025-04-18 07:30:00,LONG,84571.7,84566.5,52.79854711893697,0.04,0.022,-0.0018052597443600782,2025,-6.148628914869974e-05,HIGH
136787,2025-04-18 15:45:00,LONG,84332.3,84529.1,19.91412253910017,0.22,0.064,-0.0025960417164389168,2025,0.0023336254317740997,LOW
136814,2025-04-18 22:30:00,LONG,84486.3,84621.2,18.201158981774416,0.015,0.016,-0.00010296467246579194,2025,0.001596708578787261,LOW
136838,2025-04-19 04:30:00,SHORT,85188.0,85289.9,52.77647456222543,0.85,0.224,0.0049819679422219475,2025,-0.0011961778654269871,HIGH
136884,2025-04-19 16:00:00,LONG,85179.7,85041.0,24.894462952357166,0.5,0.328,8.042468932284487e-05,2025,-0.0016283222410973166,LOW
136963,2025-04-20 11:45:00,LONG,84084.6,84304.5,86.46715884696708,0.995,0.432,-0.005995853025943378,2025,0.0026152232394516255,HIGH
137022,2025-04-21 02:30:00,SHORT,87132.2,87374.6,65.18666240075713,1.0,0.962,0.01401464831873663,2025,-0.0027819795666815337,HIGH
137170,2025-04-22 15:30:00,SHORT,90393.8,91154.3,73.34835816859534,0.955,1.0,0.008849241469672836,2025,-0.008413187630125074,HIGH
137230,2025-04-23 06:30:00,SHORT,93589.6,93516.3,34.089381878382135,0.55,0.726,0.012022344822216823,2025,0.000783206681084254,Q2
137260,2025-04-23 14:00:00,LONG,93266.3,94006.7,36.616040443854125,0.33,0.894,-0.004927548447291356,2025,0.007938558729144334,Q2
137312,2025-04-24 03:00:00,LONG,93095.1,92573.7,30.446431434072228,0.21,0.67,0.0006137277241557838,2025,-0.0056007244205120215,Q2
137336,2025-04-24 09:00:00,LONG,92240.3,92690.6,62.12300494831769,0.415,0.696,-0.0054359047899900665,2025,0.004881814131133603,HIGH
137360,2025-04-24 15:00:00,SHORT,93250.5,93173.7,51.25852996445247,0.18,0.714,0.007848748923255804,2025,0.0008235880772757563,HIGH
137384,2025-04-24 21:00:00,SHORT,93495.9,94123.6,12.612933023843839,0.175,0.346,0.009594810779057907,2025,-0.006713663379891649,LOW
137453,2025-04-25 14:15:00,SHORT,94648.8,94802.1,60.0359577605244,0.9,0.924,0.006254485145199131,2025,-0.0016196718817354568,HIGH
137540,2025-04-26 12:00:00,LONG,94181.5,94203.7,37.075400352442635,0.42,0.038,-0.0039216391351664945,2025,0.00023571508204899146,Q3
137641,2025-04-27 13:15:00,LONG,93762.8,94010.1,39.06093052930413,0.455,0.094,-0.00689623032201817,2025,0.0026375065591044944,Q3
137668,2025-04-27 20:00:00,SHORT,94272.7,93368.9,30.68896336754515,0.755,0.114,0.0032127001153549207,2025,0.009587080883437123,Q2
137692,2025-04-28 02:00:00,LONG,93019.8,94359.3,60.35413475579846,1.0,0.636,-0.006293735801971865,2025,0.014400159965942735,HIGH
137716,2025-04-28 08:00:00,SHORT,94667.2,95070.7,85.52818718015253,0.85,0.312,0.009881492496871728,2025,-0.004262299930704616,HIGH
137740,2025-04-28 14:00:00,SHORT,94450.3,93760.1,19.92623038879727,0.935,0.922,0.0030361792779437743,2025,0.007307546932090179,LOW
137764,2025-04-28 20:00:00,LONG,94516.9,94815.0,41.209356275584796,0.885,0.638,0.00046468303113052597,2025,0.0031539333177453537,Q3
137801,2025-04-29 05:15:00,LONG,94309.0,94883.4,20.801604325561463,0.51,0.538,-0.0011867057186929013,2025,0.006090617014282774,LOW
137870,2025-04-29 22:30:00,LONG,94031.2,94664.3,49.057370777354365,0.875,0.684,-0.006752895569369581,2025,0.006732871642603794,Q3
137894,2025-04-30 04:30:00,LONG,94864.5,94590.0,43.098674824614235,0.31,0.506,0.0032992235534632505,2025,-0.0028936008728238697,Q3
137985,2025-05-01 03:15:00,SHORT,94771.7,94940.5,41.50478489021538,0.75,0.422,0.005779119924565297,2025,-0.0017811224236771411,Q3
138023,2025-05-01 12:45:00,SHORT,96321.1,96954.3,63.20873395057568,0.89,0.79,0.010820122352753545,2025,-0.0065738451907214205,HIGH
138047,2025-05-01 18:45:00,LONG,96812.1,96329.0,30.806597246492654,0.685,0.758,0.007711988608448825,2025,-0.004990078719498966,Q2
138097,2025-05-02 07:15:00,LONG,96560.3,96899.6,24.91804330123234,0.39,0.382,-0.0013641224421410845,2025,0.0035138664647893897,LOW
138148,2025-05-02 20:00:00,LONG,96972.0,96750.1,25.807030536739614,0.485,0.556,-0.00114026494936788,2025,-0.0022882894031266156,LOW
138172,2025-05-03 02:00:00,LONG,96577.1,96292.9,25.537979215787242,0.005,0.002,-0.005647326760400965,2025,-0.0029427265883942635,LOW
138196,2025-05-03 08:00:00,LONG,96121.7,95887.9,23.507928516919623,0.16,0.072,-0.004680878603140117,2025,-0.002432333177627975,LOW
138267,2025-05-04 01:45:00,LONG,96055.4,95999.5,42.7018530844789,0.725,0.486,0.0007610774272560357,2025,-0.0005819558296565751,Q3
138316,2025-05-04 14:00:00,LONG,95439.9,95320.1,39.993389286478326,0.005,0.198,-0.0029210348988451236,2025,-0.001255240208759527,Q3
138340,2025-05-04 20:00:00,LONG,95597.7,94390.0,13.831493160644303,0.105,0.052,0.0007144393692206959,2025,-0.012633149123880565,LOW
138364,2025-05-05 02:00:00,LONG,94010.4,94599.4,69.5291707089252,0.99,0.908,-0.005944113804692891,2025,0.006265264268634109,HIGH
138403,2025-05-05 11:45:00,LONG,93986.0,93726.0,51.48794008533094,0.9,0.464,-0.0013367080429872015,2025,-0.0027663694592811694,HIGH
138496,2025-05-06 11:00:00,LONG,93948.3,94288.0,35.56950215233691,0.39,0.458,-0.005617647510215228,2025,0.0036158184874020825,Q2
138520,2025-05-06 17:00:00,LONG,94405.8,94556.1,28.28446604035889,0.87,0.956,0.0038060412864302277,2025,0.0015920631995068409,Q2
138553,2025-05-07 01:15:00,SHORT,97475.0,96379.8,69.54409128842208,1.0,0.992,0.020536363969491225,2025,0.011235701461913281,HIGH
138627,2025-05-07 19:45:00,LONG,96124.6,96988.4,39.30205220866727,0.65,1.0,-0.004742570223533817,2025,0.008986253258791072,Q3
138651,2025-05-08 01:45:00,SHORT,97769.2,98700.0,51.18301549123763,0.755,0.854,0.0075741297531541395,2025,-0.009520380651575372,HIGH
138687,2025-05-08 10:45:00,SHORT,99729.9,99321.1,63.73111752905136,0.56,0.514,0.014057311123629096,2025,0.004099071592370877,HIGH
138711,2025-05-08 16:45:00,LONG,101235.9,102576.9,44.87418399360881,0.93,1.0,0.011482550370104306,2025,0.013246289112854236,Q3
138735,2025-05-08 22:45:00,SHORT,102991.7,102575.0,47.7594090651117,0.885,0.998,0.012923187680287667,2025,0.0040459571013974635,Q3
138772,2025-05-09 08:00:00,SHORT,103496.9,102898.5,39.02173346210043,0.735,0.68,0.00831568728027669,2025,0.005781815687233088,Q3
138808,2025-05-09 17:00:00,LONG,102749.2,102972.9,18.58735444411219,0.395,0.91,-0.005394626669183477,2025,0.002177145904785605,LOW
138911,2025-05-10 18:45:00,LONG,103196.9,103551.2,25.997534813474605,0.175,0.408,-0.003048907136819281,2025,0.0034332426652351274,LOW
138935,2025-05-11 00:45:00,SHORT,104381.4,104118.0,57.57167862097363,0.965,0.858,0.003956427836670188,2025,0.002523438083796483,HIGH
138959,2025-05-11 06:45:00,LONG,103809.1,104608.0,24.397138887845593,0.41,0.404,-0.0015480419601606144,2025,0.007695857106939509,LOW
139019,2025-05-11 21:45:00,LONG,104314.2,103965.9,30.210532505808462,0.585,0.55,0.0003020635253977889,2025,-0.003338950976952351,Q2
139087,2025-05-12 14:45:00,LONG,102757.2,101583.7,32.69348962343123,0.9,0.98,-0.013719141290310561,2025,-0.011420124331920294,Q2
139122,2025-05-12 23:30:00,SHORT,102817.4,101809.6,40.95019670331673,0.76,0.448,0.0016400541456544533,2025,0.00980184287873442,Q3
139146,2025-05-13 05:30:00,LONG,102247.8,103294.7,30.075046005557915,0.61,0.682,0.0036155475908046797,2025,0.01023885110486479,Q2
139217,2025-05-13 23:15:00,LONG,103944.2,103500.0,30.69043694450317,0.13,0.442,0.0008487709671223655,2025,-0.004273446714679579,Q2
139241,2025-05-14 05:15:00,LONG,103705.4,103269.9,55.582405985594065,0.02,0.13,-0.004546977272792831,2025,-0.004199395595600615,HIGH
139265,2025-05-14 11:15:00,LONG,103865.8,103354.5,34.131517246699396,0.33,0.522,0.0032376901128748125,2025,-0.004922698328034858,Q2
139290,2025-05-14 17:30:00,LONG,103050.0,103506.5,57.10493518502829,0.605,0.76,-0.0036498996881873776,2025,0.00442988840368753,HIGH
139330,2025-05-15 03:30:00,LONG,102799.2,101845.0,40.3915377973179,0.775,0.27,-0.003671325282521496,2025,-0.009282173402127615,Q3
139354,2025-05-15 09:30:00,LONG,101652.4,102284.2,34.524165198859336,0.735,0.54,-0.010152393008423057,2025,0.006215298409088255,Q2
139465,2025-05-16 13:15:00,LONG,103454.1,104230.0,21.53585825631171,0.095,0.072,-0.002863581336890617,2025,0.007499944419795775,LOW
139496,2025-05-16 21:00:00,LONG,103724.1,102877.8,20.02564057950639,0.2,0.186,-0.0012926259660393218,2025,-0.008159145270964056,LOW
139520,2025-05-17 03:00:00,LONG,103195.4,103492.8,49.27972637804782,0.52,0.456,-0.003259833347660502,2025,0.0028819114030277392,Q3
139544,2025-05-17 09:00:00,SHORT,103110.0,103025.9,26.181463807387086,0.045,0.088,-0.0003223671931997489,2025,0.0008156337891572672,LOW
139568,2025-05-17 15:00:00,LONG,103020.1,103044.7,24.88567115597784,0.07,0.062,-0.0010123685448171305,2025,0.00023878835295239732,LOW
139599,2025-05-17 22:45:00,LONG,102981.2,103292.7,20.321309164548303,0.225,0.128,-0.0004231990743976773,2025,0.003024823948448843,LOW
139637,2025-05-18 08:15:00,SHORT,103930.0,103824.8,44.88752130268754,0.67,0.078,0.004554469991919461,2025,0.0010122197633021946,Q3
139668,2025-05-18 16:00:00,SHORT,105385.0,103610.1,64.18953957184672,1.0,0.804,0.00906903004992916,2025,0.016842055320965926,HIGH
139692,2025-05-18 22:00:00,SHORT,104025.1,104551.6,52.8302374280694,0.88,0.84,-0.005576509354645741,2025,-0.0050612784799053305,HIGH
139717,2025-05-19 04:15:00,LONG,103266.3,103202.5,40.81690575311615,0.98,0.938,-0.016508150265262707,2025,-0.0006178201407429424,Q3
139741,2025-05-19 10:15:00,LONG,103008.0,103362.0,17.014135265408797,0.59,0.654,-0.014999060496832252,2025,0.0034366262814538675,LOW
139765,2025-05-19 16:15:00,LONG,105058.4,105673.7,48.688492018990516,0.985,0.866,0.014561487119092957,2025,0.005856742535580239,Q3
139806,2025-05-20 02:30:00,SHORT,106180.4,105464.8,55.67098612552589,0.545,0.852,0.010926110700657235,2025,0.006739473575160682,HIGH
139830,2025-05-20 08:30:00,LONG,105115.0,104687.2,29.746135318618876,0.575,0.578,-0.006514858091778906,2025,-0.004069828283308785,Q2
139854,2025-05-20 14:30:00,LONG,104715.7,105615.0,36.924144008492604,0.355,0.564,-0.007035054846687282,2025,0.008588014977696783,Q2
139919,2025-05-21 06:45:00,SHORT,107710.6,106290.2,39.997176595967765,0.715,0.698,0.010860282262227312,2025,0.01318718863324509,Q3
139948,2025-05-21 14:00:00,SHORT,107369.9,106804.6,38.2851133757445,0.54,0.508,0.0035137500765229914,2025,0.0052649764971373575,Q3
139972,2025-05-21 20:00:00,SHORT,108208.0,109946.8,32.02880375061694,0.93,0.994,0.0026588881409142302,2025,-0.016069052195771136,Q2
140025,2025-05-22 09:15:00,LONG,110636.4,111377.6,37.72777109587444,0.325,0.526,0.006926027117990015,2025,0.006699422613172624,Q3
140071,2025-05-22 20:45:00,LONG,111024.2,111570.4,32.49359171657795,0.225,0.37,-0.0006732733867991874,2025,0.004919648148781952,Q2
140110,2025-05-23 06:30:00,LONG,110611.2,111010.7,45.95491247490592,0.37,0.15,-0.004936580126205526,2025,0.003611749985534919,Q3
140134,2025-05-23 12:30:00,SHORT,108539.8,108594.7,35.43197964594542,0.895,0.922,-0.008747676319994003,2025,-0.0005058052437907033,Q2
140169,2025-05-23 21:15:00,LONG,108368.0,107674.5,36.13610466044667,0.64,0.284,-0.008517918736676457,2025,-0.006399490624538609,Q2
140276,2025-05-25 00:00:00,LONG,107869.0,107928.6,46.496771046813535,0.795,0.46,-0.004417264434099194,2025,0.0005525220406234027,Q3
140300,2025-05-25 06:00:00,LONG,107976.3,107146.6,19.386545866445392,0.185,0.022,-0.0012681129258721978,2025,-0.007684093639067064,LOW
140324,2025-05-25 12:00:00,LONG,107369.8,106866.4,72.2221835775703,0.265,0.386,-0.0007608080106801623,2025,-0.004688469197111373,HIGH
140366,2025-05-25 22:30:00,SHORT,108581.0,109262.2,46.45430075881294,0.685,0.574,0.00940322303255105,2025,-0.006273657453882329,Q3
140505,2025-05-27 09:15:00,SHORT,109467.1,110396.0,31.211154773656755,0.79,0.28,0.007514914781878793,2025,-0.008485654593937303,Q2
140529,2025-05-27 15:15:00,LONG,109599.2,109608.7,19.612329551686706,0.73,0.956,0.0012716974237163994,2025,8.667946481361178e-05,LOW
140628,2025-05-28 16:00:00,LONG,107241.6,106997.6,60.94075470827209,1.0,0.794,-0.007372399181399895,2025,-0.0022752364753976066,HIGH
140652,2025-05-28 22:00:00,LONG,107270.0,107948.9,18.81680626255754,0.4,0.48,-0.005543351848255178,2025,0.006328889717535137,LOW
140795,2025-05-30 09:45:00,LONG,105580.8,105450.8,54.075191530774696,0.795,0.852,0.0010695187165775677,2025,-0.001231284475965327,HIGH
140854,2025-05-31 00:30:00,LONG,104133.5,103699.9,38.08450529510399,0.715,0.774,-0.005648600788445581,2025,-0.004163885781232801,Q3
140878,2025-05-31 06:30:00,LONG,103849.5,103298.1,24.94714740901636,0.04,0.08,-0.0013971852438776065,2025,-0.005309606690451029,LOW
140902,2025-05-31 12:30:00,LONG,103824.0,104394.1,38.93685239939979,0.12,0.072,0.001719800377728947,2025,0.00549102327014954,Q3
140926,2025-05-31 18:30:00,SHORT,104375.0,104669.8,34.39404081945967,0.1,0.162,0.0033650580942360744,2025,-0.0028244311377245788,Q2
141054,2025-06-02 02:30:00,LONG,105259.0,105114.8,33.674459408191076,0.23,0.196,0.0019718834080503502,2025,-0.0013699541131874432,Q2
141094,2025-06-02 12:30:00,LONG,104174.8,104061.1,47.93812459289978,0.99,0.532,-0.006463365203500127,2025,-0.0010914347807722893,Q3
141139,2025-06-02 23:45:00,SHORT,105814.3,105448.8,45.68871900968764,0.995,0.54,0.010187384483785639,2025,0.0034541645127359913,Q3
141190,2025-06-03 12:30:00,SHORT,105226.8,106116.4,21.52924160236532,0.035,0.01,-0.00397362527521002,2025,-0.008454120053066247,LOW
141293,2025-06-04 14:15:00,LONG,104616.0,105111.9,36.313725361236955,0.835,0.704,-0.004031342509885544,2025,0.00474019270474874,Q2
141318,2025-06-04 20:30:00,LONG,104704.8,104887.0,35.351001847726494,0.425,0.422,-0.0031859458517727785,2025,0.0017401303474147993,Q2
141406,2025-06-05 18:30:00,LONG,102848.9,101480.7,43.20650084156813,0.965,0.98,-0.012932782258896703,2025,-0.013303010532927402,Q3
141430,2025-06-06 00:30:00,LONG,101700.5,102678.8,44.128760267589925,0.78,0.89,-0.013494781830157147,2025,0.009619421733423169,Q3
141458,2025-06-06 07:30:00,SHORT,103097.2,103808.8,62.83697548719109,0.66,0.558,0.01209838923749906,2025,-0.006902224308710672,HIGH
141490,2025-06-06 15:30:00,SHORT,104637.3,104220.0,62.375804495717,0.78,0.93,0.009218129937293568,2025,0.003988061618562433,HIGH
141526,2025-06-07 00:30:00,LONG,104285.8,104682.2,22.857778866796284,0.045,0.226,-0.0008756701655150184,2025,0.0038010927662250676,LOW
141580,2025-06-07 14:00:00,SHORT,105492.2,105656.5,36.95536050749773,0.475,0.338,0.004549852210744459,2025,-0.001557461120348262,Q2
141654,2025-06-08 08:30:00,LONG,105393.0,105519.0,9.783026722540109,0.02,0.01,-0.002079769800303223,2025,0.001195525319518374,LOW
141691,2025-06-08 17:45:00,SHORT,106030.1,106271.0,79.72053266277621,0.77,0.412,0.003942670316445771,2025,-0.002271996348206728,HIGH
141721,2025-06-09 01:15:00,LONG,105645.8,105380.7,37.56056616920224,0.95,0.758,-0.0032597015038026704,2025,-0.0025093283405493243,Q3
141745,2025-06-09 07:15:00,LONG,105467.7,107383.6,26.753794455808634,0.225,0.088,-0.003780182661599948,2025,0.018165751220515936,Q2
141769,2025-06-09 13:15:00,SHORT,107455.0,108269.9,87.48360780897833,0.955,0.85,0.008181417299194055,2025,-0.007583639663114738,HIGH
141803,2025-06-09 21:45:00,SHORT,109935.8,109742.7,43.81462743487521,0.945,0.906,0.01440980159936672,2025,0.0017564796908741812,Q3
141835,2025-06-10 05:45:00,LONG,109271.7,109475.5,49.40307050694626,0.33,0.412,-0.0009608984720709128,2025,0.0018650757698471143,Q3
141859,2025-06-10 11:45:00,LONG,109498.1,108975.3,21.3354658441867,0.39,0.516,-0.0013406891872049002,2025,-0.004774512069159217,LOW
141883,2025-06-10 17:45:00,LONG,108668.0,109813.4,36.588140466191255,0.68,0.812,-0.0036624125713033274,2025,0.010540361467957395,Q2
141930,2025-06-11 05:30:00,LONG,109462.9,109229.3,12.641738280138501,0.025,0.2,0.00041629595306401,2025,-0.0021340563789191704,LOW
141967,2025-06-11 14:45:00,SHORT,109831.2,108749.8,33.24842794734046,0.66,0.902,0.0016520740300619487,2025,0.009846018253465264,Q2
141996,2025-06-11 22:00:00,LONG,108562.7,108597.5,49.60151586820335,0.58,0.764,-0.00697324172273423,2025,0.00032055208649013807,Q3
142022,2025-06-12 04:30:00,LONG,107552.7,107676.1,31.8903911771445,0.87,0.688,-0.008802132196948106,2025,0.0011473445111095187,Q2
142052,2025-06-12 12:00:00,LONG,106858.8,107292.0,52.989825042123535,0.675,0.442,-0.008786612625172706,2025,0.00405394782647753,HIGH
142076,2025-06-12 18:00:00,LONG,108017.3,106107.3,17.348612960110234,0.93,0.884,0.005104274498400725,2025,-0.01768235273423794,LOW
142100,2025-06-13 00:00:00,LONG,104270.1,103953.0,60.96161409676048,0.95,0.978,-0.01788147243227851,2025,-0.0030411402693581936,HIGH
142193,2025-06-13 23:15:00,SHORT,105818.7,105306.9,47.84724422160898,0.42,0.366,0.007885932808366424,2025,0.00483657425388899,Q3
142217,2025-06-14 05:15:00,LONG,105267.9,104955.9,11.695556095510051,0.085,0.034,-0.0011613972063843517,2025,-0.0029638664778151745,LOW
142241,2025-06-14 11:15:00,LONG,104952.5,104856.0,37.93085429727921,0.01,0.026,-0.004775918711236796,2025,-0.000919463566851671,Q3
142352,2025-06-15 15:00:00,SHORT,105572.5,105493.9,43.67466004121916,0.665,0.442,0.001106624766015825,2025,0.0007445120651685413,Q3
142390,2025-06-16 00:30:00,SHORT,105507.1,106242.1,50.84867430078508,0.955,0.546,0.0038233104435792297,2025,-0.006966355818707935,HIGH
142441,2025-06-16 13:15:00,LONG,106599.3,107831.9,31.77443205363777,0.365,0.252,0.004847999245887759,2025,0.011562927711532733,Q2
142532,2025-06-17 12:00:00,LONG,105739.0,104354.0,83.68414440925427,0.895,0.5,-0.008024811810001222,2025,-0.013098289183744881,HIGH
142635,2025-06-18 13:45:00,LONG,104400.2,104289.7,28.749205092523976,0.38,0.778,-0.0021486260454002667,2025,-0.0010584270911358409,Q2
142659,2025-06-18 19:45:00,LONG,103773.3,104832.8,33.179587304950026,0.47,0.998,-0.0056509463838015465,2025,0.010209755303146377,Q2
142708,2025-06-19 08:00:00,LONG,104825.1,104861.0,27.601758983523435,0.035,0.2,0.004133395150660577,2025,0.00034247522778412974,Q2
142732,2025-06-19 14:00:00,LONG,104420.8,104572.1,32.097120912257076,0.295,0.224,-0.002564732021324051,2025,0.0014489450377702805,Q2
142756,2025-06-19 20:00:00,LONG,104309.6,104651.3,21.906621734692543,0.245,0.536,-0.0013556569958028803,2025,0.0032758250439077234,LOW
142843,2025-06-20 17:45:00,LONG,103216.6,103492.0,76.77169832439331,0.995,0.992,-0.011058174823884988,2025,0.0026681754678994866,HIGH
142911,2025-06-21 10:45:00,SHORT,103787.1,103507.3,43.90336124967614,0.56,0.044,0.003529226345239557,2025,0.0026959034407937296,Q3
142935,2025-06-21 16:45:00,LONG,103443.0,102724.5,47.5713365708746,0.405,0.366,-0.0013385575533889852,2025,-0.006945854238566167,Q3
142959,2025-06-21 22:45:00,LONG,101732.4,102310.1,64.46413941504773,0.835,0.88,-0.007297988003548084,2025,0.005678623526035085,HIGH
143004,2025-06-22 10:00:00,LONG,102313.6,100420.2,32.66587392104037,0.44,0.48,0.0023252225664638524,2025,-0.018505848684827908,Q2
143028,2025-06-22 16:00:00,LONG,98943.8,98419.0,64.0336869040115,1.0,1.0,-0.018842965372258113,2025,-0.005304021070547148,HIGH
143101,2025-06-23 10:15:00,LONG,101325.0,101766.8,41.71946537347838,0.315,0.354,0.007007059733184009,2025,0.004360226992351373,Q3
143143,2025-06-23 20:45:00,SHORT,103687.1,105086.4,36.383954999956735,0.935,0.81,0.019450627674301564,2025,-0.013495410711650613,Q2
143167,2025-06-24 02:45:00,LONG,104721.9,105607.0,48.07194223805459,0.3,0.64,0.01870741681809507,2025,0.008451909294999478,Q3
143191,2025-06-24 08:45:00,LONG,104958.7,105146.7,29.348059732023355,0.385,0.658,0.0015334262104238353,2025,0.001791180721560004,Q2
143236,2025-06-24 20:00:00,LONG,105417.2,106396.8,18.68132712279291,0.41,0.598,0.000116692867219673,2025,0.009292601207393156,LOW
143289,2025-06-25 09:15:00,SHORT,106806.4,107820.1,28.74497624523971,0.385,0.174,0.004953427245684601,2025,-0.009491004284387561,Q2
143396,2025-06-26 12:00:00,LONG,107178.5,107170.9,41.478485148736304,0.86,0.106,-0.004339701604291434,2025,-7.090974402520861e-05,Q3
143420,2025-06-26 18:00:00,LONG,107500.6,106959.0,9.302812626085634,0.31,0.562,0.0017061523050761135,2025,-0.0050381114151921555,LOW
143444,2025-06-27 00:00:00,LONG,106950.8,107370.6,22.33036300405602,0.92,0.368,-0.002656299467574368,2025,0.0039251693301967155,LOW
143468,2025-06-27 06:00:00,SHORT,107312.7,106968.3,21.748589208200368,0.105,0.008,0.0014413262627935514,2025,0.003209312597670119,LOW
143500,2025-06-27 14:00:00,LONG,106665.3,106752.9,28.037132831851856,0.17,0.396,-0.003123844913366458,2025,0.0008212605224003613,Q2
143531,2025-06-27 21:45:00,SHORT,106998.4,107022.1,24.878290609231154,0.47,0.11,0.00011122898683473317,2025,-0.00022149863923209733,LOW
143555,2025-06-28 03:45:00,LONG,107248.0,107433.0,18.55111393065574,0.14,0.004,0.0021622813656946133,2025,0.0017249738922870356,LOW
143579,2025-06-28 09:45:00,SHORT,107251.8,107066.5,49.163596460733956,0.005,0.006,0.001298632188339999,2025,0.0017277099312086408,Q3
143603,2025-06-28 15:45:00,LONG,107407.6,107162.5,15.677577135541837,0.14,0.086,0.0011063586261021564,2025,-0.0022819614254485326,LOW
143768,2025-06-30 09:00:00,LONG,107614.0,107619.6,74.88170582477518,0.92,0.404,-0.0035173299220280212,2025,5.203783894294256e-05,HIGH
143792,2025-06-30 15:00:00,LONG,106789.3,107342.6,22.867885627634276,0.815,0.822,-0.007876927250489179,2025,0.005181230703825223,LOW
143959,2025-07-02 08:45:00,SHORT,107691.6,107333.1,90.32718844845678,1.0,0.744,0.012486426264649112,2025,0.003328950447388654,HIGH
143994,2025-07-02 17:30:00,SHORT,109075.6,109200.0,60.68041535286178,0.99,1.0,0.010159420477761333,2025,-0.0011404933825713008,HIGH
144032,2025-07-03 03:00:00,LONG,108623.1,109163.4,15.361205691784397,0.385,0.59,-0.0007920212824672729,2025,0.004974080098984363,LOW
