entry_ts,side,entry_px,tp1_px,exit_ts,exit_px,pnl_pct_pos,bars_held,reason,bal_after
2026-05-07 15:25:00,LONG,79834.4637,79967.5211395,2026-05-07 15:35:00,79871.70913846482,0.002599799999999817,2,TP1+LOCK,4679.713704553709
2026-05-07 15:45:00,LONG,80002.4973,,2026-05-07 16:05:00,79719.87514453821,-0.011197999999999814,4,SL,4627.310270490118
2026-05-07 16:15:00,LONG,79735.54392000001,79868.43649320002,2026-05-07 16:35:00,79772.74320909014,0.002599799999999872,4,TP1+LOCK,4639.340351731337
2026-05-07 17:30:00,LONG,79752.34727999999,79885.26785879998,2026-05-07 18:40:00,80031.17984785714,0.007144345352210292,14,TP1+TRAIL,4672.48540141055
2026-05-07 18:50:00,LONG,80085.5139,80218.98975650001,2026-05-07 19:00:00,80122.87646175148,0.0025998000000001043,2,TP1+LOCK,4684.632928957138
2026-05-07 19:10:00,LONG,80139.82476,80273.39113460001,2026-05-07 20:05:00,80177.21265957803,0.0025997999999999907,11,TP1+LOCK,4696.812037645841
2026-05-07 20:45:00,LONG,79971.4911,,2026-05-07 21:05:00,79688.9784791074,-0.011197999999999774,4,SL,4644.217136448284
2026-05-07 21:15:00,LONG,79835.06382000001,,2026-05-07 22:05:00,79553.0331512119,-0.011197999999999597,10,SL,4592.211192954338
2026-05-07 22:15:00,LONG,79873.87157999999,80006.99469929999,2026-05-08 00:15:00,79947.98577571429,0.003291835544870225,24,TP1+TRAIL,4607.327996988855
2026-05-08 01:20:00,LONG,79674.63174,79807.4227929,2026-05-08 01:50:00,79711.80261152776,0.0025998000000000566,6,TP1+LOCK,4619.3061283154275
2026-05-08 02:00:00,LONG,79596.01602000001,,2026-05-08 02:15:00,79314.8298274067,-0.011197999999999412,3,SL,4567.5791382905545
2026-05-08 02:25:00,LONG,79465.89,79598.33315,2026-05-08 02:35:00,79502.963486548,0.002599800000000205,2,TP1+LOCK,4579.453930534283
2026-05-08 02:45:00,LONG,79579.51272,,2026-05-08 03:00:00,79298.38482806447,-0.011198000000000171,3,SL,4528.173205420159
2026-05-08 03:10:00,LONG,79451.18706,79583.6057051,2026-05-08 03:25:00,79488.25368713638,0.0025997999999998996,3,TP1+LOCK,4539.94555011961
2026-05-08 03:35:00,LONG,79600.917,79733.585195,2026-05-08 05:50:00,79643.42884214286,0.0027010933242679037,27,TP1+TRAIL,4552.208366737578
2026-05-08 07:30:00,LONG,79469.8908,79602.340618,2026-05-08 08:55:00,79834.65487500001,0.008784948588604742,17,TP1+TRAIL,4592.199283203984
2026-05-08 13:30:00,LONG,79764.04962,79896.98970270001,2026-05-08 14:10:00,79801.26220794937,0.002599799999999832,8,TP1+LOCK,4604.138082900457
2026-05-08 14:20:00,LONG,80233.74354,,2026-05-08 14:30:00,79950.30446865436,-0.011197999999999918,2,SL,4552.580944648138
2026-05-08 14:40:00,LONG,80201.93718,,2026-05-08 15:05:00,79918.61046992212,-0.011197999999999842,5,SL,4501.601143229969
2026-05-08 15:15:00,LONG,79815.85998,79948.8864133,2026-05-08 16:10:00,79917.60256785715,0.0038120746406037935,11,TP1+TRAIL,4518.761582790189
2026-05-08 17:15:00,LONG,80009.29866,80142.6474911,2026-05-08 17:35:00,80046.6256648015,0.002599799999999643,4,TP1+LOCK,4530.509459153125
2026-05-08 17:45:00,LONG,80239.0446,,2026-05-08 17:55:00,79955.5868017764,-0.011197999999999748,2,SL,4479.77681422953
2026-05-08 18:05:00,LONG,80149.5267,80283.10924450001,2026-05-08 22:20:00,80249.80397142857,0.0037766911463603635,51,TP1+TRAIL,4496.695547661501
2026-05-09 07:15:00,LONG,80203.53749999999,80337.21006249999,2026-05-09 09:10:00,80350.35171500001,0.004645780664600049,23,TP1+TRAIL,4517.58620889142
2026-05-09 10:10:00,LONG,80199.33666,80333.0022211,2026-05-09 11:40:00,80281.84399071429,0.0034431673281303194,18,TP1+TRAIL,4533.1410141278875
2026-05-10 12:50:00,SHORT,80866.82340000001,,2026-05-10 15:40:00,81152.60675389561,-0.011202000000000139,34,SL,4482.360768487626
2026-05-10 23:05:00,SHORT,82257.74516,82120.64891806667,2026-05-11 00:00:00,82219.3472445593,0.0026002000000002697,11,TP1+LOCK,4494.015802957849
2026-05-11 00:10:00,SHORT,81825.23168000001,81688.85629386667,2026-05-11 00:25:00,81626.71493571428,0.005539160077091397,3,TP1+TRAIL,4518.9088758794105
2026-05-11 00:35:00,SHORT,81653.86596,81517.7761834,2026-05-11 00:45:00,81615.74993536985,0.002600200000000262,2,TP1+LOCK,4530.658942738473
2026-05-11 16:35:00,SHORT,81783.54002,81647.23411996667,2026-05-11 17:15:00,81584.73154071429,0.005546365990707127,8,TP1+TRAIL,4555.787635413971
2026-05-11 17:35:00,SHORT,81805.23568000001,,2026-05-11 18:30:00,82094.33538289313,-0.011201999999999854,11,SL,4504.753702322064
2026-05-12 07:55:00,LONG,80825.36184,,2026-05-12 11:05:00,80539.83277840656,-0.011197999999999831,38,SL,4454.309470363462
2026-05-12 11:15:00,LONG,80516.09999999999,80650.2935,2026-05-12 12:25:00,80726.73713714285,0.005824130772780772,14,TP1+TRAIL,4480.251951221296
2026-05-12 12:40:00,LONG,80835.76392,,2026-05-12 13:30:00,80550.19811132527,-0.011198000000000298,10,SL,4430.082089871518
2026-05-12 14:05:00,LONG,80603.6175,80737.9568625,2026-05-12 14:25:00,80641.221774351,0.0025998000000001286,4,TP1+LOCK,4441.599417288767
2026-05-12 14:35:00,LONG,80774.75172,,2026-05-12 14:50:00,80489.40144709048,-0.011197999999999994,3,SL,4391.862387013967
2026-05-12 15:00:00,LONG,80479.19262,80613.32460770001,2026-05-12 15:15:00,80516.73884599698,0.0025998000000000197,3,TP1+LOCK,4403.280350847726
2026-05-12 15:25:00,LONG,80202.33726,80336.0078221,2026-05-12 15:40:00,80239.75432374302,0.0025997999999998068,3,TP1+LOCK,4414.7279991038595
2026-05-12 15:50:00,LONG,80387.17422,,2026-05-12 16:45:00,80103.19312920548,-0.011198000000000043,11,SL,4365.291874969895
2026-05-12 16:55:00,LONG,79983.09342,80116.3985757,2026-05-12 18:00:00,80390.51510928571,0.009540771415521992,13,TP1+TRAIL,4406.940126911018
2026-05-13 00:05:00,LONG,80433.28344,80567.33891240001,2026-05-13 00:50:00,80579.80224428572,0.00463242862940613,9,TP1+TRAIL,4427.354962522999
2026-05-13 11:25:00,LONG,80545.70592000001,,2026-05-13 12:20:00,80261.16478955328,-0.011198000000000262,11,SL,4377.777441652665
2026-05-13 12:45:00,LONG,80214.83976,,2026-05-13 13:35:00,79931.46746940784,-0.011198000000000015,10,SL,4328.755089861039
2026-05-13 13:45:00,LONG,79631.9232,79764.643072,2026-05-13 14:40:00,79669.07414657024,0.0025998000000000314,11,TP1+LOCK,4340.00898734366
2026-05-13 16:15:00,LONG,78890.87502,79022.35981170001,2026-05-13 16:25:00,78927.68024289266,0.002599799999999813,2,TP1+LOCK,4351.292142708955
2026-05-13 16:35:00,LONG,79107.11826,79238.9634571,2026-05-13 18:30:00,79636.16600928572,0.011931608297503168,23,TP1+TRAIL,4403.210056143762
2026-05-13 21:15:00,LONG,79392.57534,79524.8962989,2026-05-14 00:20:00,79429.61462281528,0.0025997999999999807,37,TP1+LOCK,4414.657521647725
2026-05-14 00:30:00,LONG,79588.31447999999,,2026-05-14 02:50:00,79307.1554943803,-0.011198000000000024,28,SL,4365.222186720313
2026-05-14 03:10:00,LONG,79254.24767999999,,2026-05-14 03:20:00,78974.26884102912,-0.011197999999999628,2,SL,4316.340428673421
2026-05-14 03:30:00,LONG,79351.26707999999,,2026-05-14 03:45:00,79070.94550382871,-0.01119799999999993,3,SL,4268.006048553137
2026-05-14 03:55:00,LONG,79021.10106,79152.8028951,2026-05-14 05:55:00,79787.63570928572,0.01645056887976729,24,TP1+TRAIL,4338.217176034123
2026-05-14 07:20:00,LONG,79737.74436,79870.6406006,2026-05-14 07:50:00,79778.8696057143,0.0026736344822214757,6,TP1+TRAIL,4349.815983067334
2026-05-14 08:00:00,LONG,79641.52512,79774.2609952,2026-05-14 08:20:00,79698.51068071429,0.0029732886009230484,4,TP1+TRAIL,4362.749241345901
2026-05-14 10:10:00,LONG,79600.61693999999,,2026-05-14 11:25:00,79319.41449388997,-0.011197999999999349,15,SL,4313.895175341313
2026-05-14 11:35:00,LONG,79345.96602,79478.2092967,2026-05-14 13:20:00,79729.95082000001,0.009159060906194349,21,TP1+TRAIL,4353.406403995203
2026-05-14 16:05:00,SHORT,81408.41506,81272.73436823333,2026-05-14 16:55:00,81360.92964642857,0.002774947882287683,10,TP1+TRAIL,4365.486879876707
2026-05-14 17:05:00,SHORT,81874.82175999999,81738.36372373332,2026-05-14 17:35:00,81606.63592071428,0.00681333904955273,6,TP1+TRAIL,4395.230422105681
2026-05-14 17:45:00,SHORT,81686.6594,81550.51496766666,2026-05-14 18:05:00,81648.52806739208,0.0026002000000002502,4,TP1+LOCK,4406.658900249242
2026-05-14 18:15:00,SHORT,81815.23368,81678.87495720001,2026-05-14 18:55:00,81629.72267999999,0.005301157553230053,8,TP1+TRAIL,4430.019293362807
2026-05-15 13:30:00,LONG,79699.9368,,2026-05-15 13:35:00,79418.3834899312,-0.01119799999999962,1,SL,4380.411937315732
2026-05-15 13:45:00,LONG,79111.01904,,2026-05-15 13:50:00,78831.54618007135,-0.011198000000000242,1,SL,4331.360084441669
2026-05-15 14:05:00,LONG,79091.21508,79223.0337718,2026-05-15 14:20:00,79128.11376820866,0.002599800000000081,3,TP1+LOCK,4342.620754389201
2026-05-15 14:30:00,LONG,79122.22128,79254.09164880001,2026-05-15 14:45:00,79159.13443363449,0.0025998000000001433,3,TP1+LOCK,4353.9106998264615
2026-05-15 14:55:00,LONG,79136.42412000001,79268.31816020001,2026-05-15 15:15:00,79173.34389973279,0.0025997999999999325,4,TP1+LOCK,4365.229996863871
2026-05-15 15:25:00,LONG,79122.42132000001,79254.29202220001,2026-05-15 16:45:00,79180.01083,0.0029917798464561517,16,TP1+TRAIL,4378.2898039936335
2026-05-16 04:05:00,LONG,79102.91742,,2026-05-16 04:30:00,78823.47318039427,-0.011198000000000284,5,SL,4329.261714768511
2026-05-16 04:40:00,LONG,78970.89102000001,,2026-05-16 06:40:00,78691.9131856567,-0.011197999999999755,24,SL,4280.782642086535
2026-05-16 06:55:00,LONG,78625.92203999999,,2026-05-16 07:10:00,78348.16286607335,-0.011197999999999826,3,SL,4232.846438060451
2026-05-16 07:20:00,LONG,78394.17569999999,78524.8326595,2026-05-16 07:45:00,78430.74919610322,0.0025997999999998527,5,TP1+LOCK,4243.85099223012
2026-05-16 07:55:00,LONG,78349.96686,78480.5501381,2026-05-16 08:45:00,78395.07499142857,0.002763589352421373,10,TP1+TRAIL,4255.57925364551
2026-05-16 08:55:00,LONG,78405.1779,,2026-05-16 09:15:00,78128.1985415386,-0.011197999999999788,4,SL,4207.925277163188
2026-05-17 01:45:00,LONG,77782.85346,77912.4915491,2026-05-17 02:15:00,77819.14175390085,0.0025997999999997053,6,TP1+LOCK,4218.865041298755
2026-05-17 02:25:00,LONG,77880.47297999999,78010.2737683,2026-05-17 03:55:00,77951.9065,0.003275829856959659,18,TP1+TRAIL,4232.685325363525
2026-05-17 06:30:00,LONG,78078.91266,78209.0441811,2026-05-17 10:15:00,78381.32774142857,0.0077097968668978275,45,TP1+TRAIL,4265.318469423577
2026-05-17 11:35:00,LONG,78337.96446,78468.5277341,2026-05-17 12:40:00,78412.22156142858,0.003321860433962943,13,TP1+TRAIL,4279.487262085407
2026-05-17 12:50:00,LONG,78358.76862,,2026-05-17 14:00:00,78081.95321005509,-0.01119799999999987,14,SL,4231.565563724575
2026-05-17 21:05:00,LONG,78238.74462,78369.1425277,2026-05-17 21:40:00,78354.12961071428,0.0041121710530000214,7,TP1+TRAIL,4248.966485144596
2026-05-17 22:05:00,LONG,78095.51598,,2026-05-17 22:50:00,77819.63055388132,-0.011197999999999956,9,SL,4201.386558443947
2026-05-17 23:00:00,LONG,77911.17912,,2026-05-17 23:15:00,77635.9448945621,-0.011197999999999372,3,SL,4154.339431762494
2026-05-17 23:25:00,LONG,77811.35916,,2026-05-17 23:40:00,77536.47756520745,-0.011198000000000052,3,SL,4107.8191388056175
2026-05-17 23:50:00,LONG,77464.4898,,2026-05-18 00:00:00,77190.83357903319,-0.011198000000000177,2,SL,4061.8197800892717
2026-05-18 00:10:00,LONG,77193.13553999999,,2026-05-18 00:30:00,76920.43792318234,-0.01119800000000031,4,SL,4016.335522191831
2026-05-18 00:40:00,LONG,76997.79647999999,77126.1261408,2026-05-18 01:00:00,77033.71851865112,0.002599800000000056,4,TP1+LOCK,4026.7771912824255
2026-05-18 01:25:00,LONG,76871.57123999999,76999.69052539999,2026-05-18 02:20:00,76951.59945857144,0.00346159586594608,11,TP1+TRAIL,4040.716266560855
2026-05-18 02:30:00,LONG,76988.3946,,2026-05-18 02:50:00,76716.42026467642,-0.011197999999999323,4,SL,3995.468325807909
2026-05-18 03:00:00,LONG,76940.58503999999,,2026-05-18 06:05:00,76668.77959991535,-0.011198000000000194,37,SL,3950.7270714955116
2026-05-18 06:15:00,LONG,76805.55803999999,76933.56730339999,2026-05-18 07:10:00,76841.39039301091,0.0025997999999998866,11,TP1+LOCK,3960.998171735985
2026-05-18 07:20:00,LONG,76804.95792,76932.9661832,2026-05-18 07:40:00,76881.18854357144,0.003388783256365449,4,TP1+TRAIL,3974.4211360188583
2026-05-18 07:50:00,LONG,77032.10334,77160.4901789,2026-05-18 08:10:00,77068.04138394487,0.002599799999999658,4,TP1+LOCK,3984.7538360882786
2026-05-18 13:50:00,LONG,77023.60164,,2026-05-18 14:00:00,76751.50292993976,-0.011197999999999847,2,SL,3940.132562631763
2026-05-18 14:10:00,LONG,76682.8335,,2026-05-18 14:15:00,76411.938610189,-0.011197999999999831,1,SL,3896.0109581954134
2026-05-18 14:25:00,LONG,76628.8227,,2026-05-18 14:30:00,76358.1186123418,-0.011198000000000125,1,SL,3852.383427485541
2026-05-18 14:40:00,LONG,76466.89032,,2026-05-18 15:00:00,76196.75828546289,-0.011198000000000017,4,SL,3809.2444378645573
2026-05-18 15:10:00,LONG,76266.95034,76394.0619239,2026-05-18 16:00:00,76302.53141456527,0.0025997999999996134,10,TP1+LOCK,3819.147711554116
2026-05-18 16:10:00,LONG,76496.89632,76624.3911472,2026-05-18 16:20:00,76532.58467202981,0.002599799999999884,2,TP1+LOCK,3829.0767317746136
2026-05-18 16:30:00,LONG,76369.7709,76497.05385150001,2026-05-18 16:40:00,76405.39994378388,0.0025998000000000193,2,TP1+LOCK,3839.031565461881
2026-05-18 16:50:00,LONG,76397.97653999999,76525.3065009,2026-05-18 18:00:00,76545.01293499999,0.004786916676183721,14,TP1+TRAIL,3857.4086896829867
2026-05-19 14:25:00,LONG,76438.08456,,2026-05-19 14:45:00,76168.05428661103,-0.011198000000000367,4,SL,3814.213427175915
2026-05-19 14:55:00,LONG,76380.97314,76508.2747619,2026-05-19 15:20:00,76416.60741000224,0.002599799999999731,5,TP1+LOCK,3824.1296192438863
2026-05-19 15:30:00,LONG,76526.3022,76653.84603700001,2026-05-19 17:25:00,76829.44889357143,0.007842009835634624,23,TP1+TRAIL,3854.1184813307386
2026-05-21 00:40:00,SHORT,77684.46,,2026-05-21 00:50:00,77958.99688164,-0.01120200000000002,2,SL,3810.9446461028715
2026-05-21 01:00:00,SHORT,77934.31001999999,77804.41950329999,2026-05-21 01:40:00,77897.93028408266,0.0026002000000000386,8,TP1+LOCK,3820.8538643716684
2026-05-21 18:00:00,SHORT,77651.36662,77521.94767563333,2026-05-21 19:00:00,77480.05005428572,0.00520934096535578,12,TP1+TRAIL,3840.7579949299775
2026-05-21 19:15:00,SHORT,77549.48700000001,,2026-05-21 23:15:00,77600.41698,-0.0025702250254725566,48,TIME,3830.886382614625
2026-05-22 03:45:00,SHORT,77732.35042,77602.79650263333,2026-05-22 05:05:00,77664.26546142856,0.0032138344242181446,16,TP1+TRAIL,3843.19821714634
2026-05-22 15:05:00,LONG,76864.56984,,2026-05-22 15:20:00,76593.03293627857,-0.011197999999999451,3,SL,3800.1620835107374
2026-05-22 19:35:00,LONG,75798.55668,75924.8876078,2026-05-22 20:20:00,75833.91923330976,0.00259979999999997,9,TP1+LOCK,3810.0417448954486
2026-05-22 20:30:00,LONG,75924.48186,76051.0226631,2026-05-22 21:40:00,75959.90316160375,0.0025997999999999768,14,TP1+LOCK,3819.9470914238277
2026-05-23 04:50:00,LONG,75497.19642000001,,2026-05-23 07:05:00,75230.48999078029,-0.011197999999999896,27,SL,3777.171323894064
2026-05-23 07:15:00,LONG,75287.75454,,2026-05-23 07:45:00,75021.78799912836,-0.011197999999999967,6,SL,3734.8745594090983
2026-05-23 07:55:00,LONG,74588.01462,74712.3279777,2026-05-23 08:20:00,74622.81241508738,0.002599799999999773,5,TP1+LOCK,3744.5844862886493
